,Year,Ethnicity,Gender,Protected_7,Protected_6,Protected_8,Athlete,Program,Protected_5,Next_Fall_Not_Discontinued,Four_Year_Not_Discontinued,Four_Year_Completed,Six_Year_Completed
6102,2012-13,Unknown Race and Ethnicity,Female,1,10.11391054,0,Not an Athlete,English,57,1,1,1,1
6103,2012-13,White,Female,0,9.990398925,0,Softball,Nursing,55,0,0,0,0
6104,2012-13,White,Male,0,9.618402106,0,Not an Athlete,Undeclared,65,0,0,0,0
6105,2012-13,White,Male,0,9.291828189,0,Not an Athlete,Biology,65,1,1,1,1
6106,2012-13,White,Male,0,9.098402719,0,Not an Athlete,Biblical Studies,62,1,0,0,0
6107,2012-13,White,Female,1,6.992096427,1,Tennis,International Studies,33,0,0,0,0
6108,2012-13,Black or African American,Female,0,4.787491743,1,Not an Athlete,Business,20,1,0,0,0
6109,2012-13,White,Female,0,10.113789,0,Not an Athlete,Undergrad Teacher Education,79,1,1,0,1
6110,2012-13,White,Female,0,9.622118842,0,Not an Athlete,Music,84,1,1,1,1
6111,2012-13,Hispanic,Male,1,8.052614819,1,Soccer,Art & Design,69,1,1,1,1
6112,2012-13,White,Female,0,12.50000266,0,Not an Athlete,Undergrad Teacher Education,83,1,1,1,1
6113,2012-13,White,Female,0,12.50000266,0,Not an Athlete,Engineering,68,1,1,1,1
6114,2012-13,White,Female,0,12.50000266,0,Not an Athlete,Nursing,93,1,1,1,1
6115,2013-14,Hispanic,Female,1,6.981005741,1,Not an Athlete,Biology,26,1,1,1,1
6116,2013-14,White,Male,0,8.025843344,1,Not an Athlete,History,89,1,1,1,1
6117,2013-14,White,Female,0,9.894093567,0,Tennis,Mathematics,70,1,1,1,1
6118,2013-14,Asian,Female,0,10.83330637,0,Not an Athlete,Spanish,78,1,1,1,1
6119,2013-14,White,Male,1,0,1,Football,Nursing,73,1,1,0,0
6120,2013-14,White,Female,0,8.220941168,1,Basketball,History,46,1,1,1,1
6121,2013-14,White,Female,1,10.67846814,0,Not an Athlete,Communication,44,1,1,1,1
6122,2013-14,Asian,Female,1,8.188411308,1,Not an Athlete,Biology,33,1,1,1,1
6123,2013-14,Two or more races,Female,0,11.3702553,0,Two or more sports,Health & Human Performance,99,1,1,1,1
6124,2013-14,White,Female,0,10.61422904,0,Golf,Business,62,1,1,1,1
6125,2013-14,White,Female,0,8.394573478,1,Not an Athlete,Music,99,1,1,1,1
6126,2013-14,White,Male,1,6.910750788,1,Not an Athlete,Computer Science,76,1,1,1,1
6127,2013-14,White,Female,0,9.850614063,0,Not an Athlete,Politics,97,1,1,1,1
6128,2013-14,Hispanic,Female,1,10.07735682,0,Not an Athlete,Nursing,62,1,1,1,1
6129,2013-14,Hispanic,Male,1,0,1,Not an Athlete,Health & Human Performance,33,1,1,1,1
6130,2013-14,White,Female,0,8.731336361,0,Not an Athlete,Nursing,92,1,1,1,1
6131,2013-14,White,Female,0,9.804329981,0,Two or more sports,Health & Human Performance,76,1,1,1,1
6132,2013-14,White,Male,0,10.79234542,0,Not an Athlete,Cinematic Arts,79,1,1,1,1
6133,2013-14,White,Female,0,8.035602693,1,Not an Athlete,Art & Design,49,1,1,1,1
6134,2013-14,Hispanic,Female,1,8.209580483,1,Not an Athlete,Undeclared,19,1,1,1,1
6135,2013-14,White,Male,0,5.934894196,1,Not an Athlete,Business,87,1,1,1,1
6136,2013-14,Hispanic,Male,0,9.42577428,0,Not an Athlete,Undeclared,74,1,1,0,1
6137,2013-14,White,Female,0,10.10049245,0,Not an Athlete,History,93,1,1,1,1
6138,2013-14,White,Female,0,9.589187682,0,Not an Athlete,Art & Design,99,1,1,1,1
6139,2013-14,White,Female,1,3.091042453,1,Lacrosse,Athletic Training,38,1,1,1,1
6140,2013-14,White,Female,1,9.572132202,0,Not an Athlete,Communication,87,1,1,0,1
6141,2013-14,White,Female,1,8.164225652,1,Soccer,Biology,88,1,1,1,1
6142,2013-14,White,Female,1,9.942371671,0,Volleyball,Undergrad Teacher Education,53,1,1,1,1
6143,2013-14,White,Male,0,3.688879454,1,Not an Athlete,Cinematic Arts,89,1,1,1,1
6144,2013-14,Two or more races,Male,0,0,1,Not an Athlete,Theatre,97,1,1,0,1
6145,2013-14,Asian,Male,0,10.49032933,0,Not an Athlete,Business,68,1,1,1,1
6146,2013-14,White,Male,1,6.333279628,1,Not an Athlete,Cinematic Arts,12,0,0,0,0
6147,2013-14,White,Female,0,8.699848026,0,Not an Athlete,Nursing,42,1,1,1,1
6148,2013-14,Hispanic,Female,1,0,1,Not an Athlete,Spanish,48,1,1,1,1
6149,2013-14,White,Female,0,11.37702556,0,Cross Country,Undergrad Teacher Education,98,1,1,1,1
6150,2013-14,White,Male,0,0,1,Not an Athlete,Undeclared,68,0,0,0,0
6151,2013-14,White,Male,0,7.569927655,1,Not an Athlete,Biology,20,1,1,0,1
6152,2013-14,White,Male,0,11.28304678,0,Not an Athlete,Business,87,1,1,1,1
6153,2013-14,Hispanic,Female,1,0,1,Lacrosse,Business,16,1,1,1,1
6154,2013-14,White,Female,0,10.64105823,0,Soccer,Biology,99,1,1,1,1
6155,2013-14,White,Female,0,11.15665044,0,Not an Athlete,Sociology,82,1,1,1,1
6156,2013-14,Asian,Female,0,10.34961464,0,Not an Athlete,Nursing,83,1,0,0,0
6157,2013-14,White,Female,0,11.21098218,0,Not an Athlete,Business,47,1,1,1,1
6158,2013-14,White,Female,0,9.946163827,0,Track (Outdoor),Undergrad Teacher Education,84,1,1,1,1
6159,2013-14,White,Female,0,8.707813551,0,Not an Athlete,Art & Design,95,1,0,0,0
6160,2013-14,White,Male,0,8.103796713,1,Not an Athlete,Engineering,62,1,1,1,1
6161,2013-14,Asian,Male,1,0,1,Baseball,Biology,83,1,1,1,1
6162,2013-14,White,Female,0,4.787491743,1,Not an Athlete,Engineering,99,1,1,1,1
6163,2013-14,White,Male,1,9.782731351,0,Not an Athlete,Biology,68,1,1,1,1
6164,2013-14,Two or more races,Male,1,0,1,Not an Athlete,Undeclared,55,0,0,0,0
6165,2013-14,Asian,Male,0,9.687381679,0,Not an Athlete,Engineering,79,1,1,0,1
6166,2013-14,White,Male,0,11.51291546,0,Football,Undeclared,42,1,1,0,1
6167,2013-14,White,Female,0,9.444067717,0,Not an Athlete,Nursing,90,1,1,1,1
6168,2013-14,White,Male,0,7.410347098,1,Not an Athlete,Engineering,99,1,1,1,1
6169,2013-14,White,Male,0,10.18229284,0,Two or more sports,Business,87,1,0,0,0
6170,2013-14,White,Male,0,7.003974137,1,Football,Health & Human Performance,28,0,0,0,0
6171,2013-14,Hispanic,Female,1,7.703459048,1,Soccer,Undeclared,48,0,0,0,0
6172,2013-14,White,Female,0,12.50000266,0,Not an Athlete,Biology,55,1,1,1,1
6173,2013-14,White,Female,0,12.50000266,0,Not an Athlete,Cinematic Arts,68,1,1,1,1
6174,2013-14,White,Male,0,12.50000266,0,Not an Athlete,Biology,81,0,0,0,0
6175,2013-14,White,Male,0,12.50000266,0,Not an Athlete,Cinematic Arts,51,1,1,1,1
6176,2013-14,White,Female,0,12.50000266,0,Not an Athlete,Biology,74,1,1,1,1
6177,2013-14,White,Female,0,12.50000266,0,Not an Athlete,Undeclared,87,1,1,1,1
6178,2013-14,White,Female,0,12.50000266,0,Not an Athlete,Engineering,90,1,1,0,1
6179,2010-11,Unknown Race and Ethnicity,Female,0,7.201170883,1,Not an Athlete,Nursing,88,1,1,1,1
6180,2010-11,Unknown Race and Ethnicity,Male,0,10.81104022,0,Not an Athlete,Undeclared,83,1,1,1,1
6181,2010-11,White,Male,0,11.06812164,0,Not an Athlete,Athletic Training,46,1,0,0,0
6182,2010-11,Two or more races,Female,0,10.29336514,0,Not an Athlete,Engineering,73,0,0,0,0
6183,2010-11,Unknown Race and Ethnicity,Male,1,8.582231588,1,Not an Athlete,Cinematic Arts,60,1,1,1,1
6184,2010-11,Two or more races,Female,0,8.516593011,1,Not an Athlete,Psychology,99,1,1,1,1
6185,2010-11,White,Male,0,10.59242589,0,Not an Athlete,Engineering,40,0,0,0,0
6186,2010-11,White,Female,1,0,1,Not an Athlete,Undergrad Teacher Education,99,1,1,1,1
6187,2010-11,White,Female,0,10.46538645,0,Not an Athlete,Nursing,92,1,1,1,1
6188,2010-11,White,Male,0,11.19698108,0,Baseball,Biology,97,1,1,1,1
6189,2010-11,White,Female,1,0,1,Not an Athlete,Cinematic Arts,60,0,0,0,0
6190,2010-11,Unknown Race and Ethnicity,Male,0,10.49512789,0,Baseball,Business,57,1,1,1,1
6191,2010-11,White,Female,0,10.08088032,0,Not an Athlete,Nursing,31,1,1,1,1
6192,2010-11,Hispanic,Male,0,3.218875825,1,Not an Athlete,English,34,1,1,1,1
6193,2010-11,White,Female,1,11.07791825,0,Not an Athlete,Business,34,1,0,0,0
6194,2010-11,Asian,Male,0,10.13772929,0,Not an Athlete,Mathematics,79,1,1,1,1
6195,2010-11,White,Female,0,7.677400431,1,Not an Athlete,Undergrad Teacher Education,26,1,1,0,1
6196,2010-11,White,Male,0,11.11374556,0,Not an Athlete,Engineering,81,0,0,0,0
6197,2010-11,White,Female,1,8.281217661,1,Not an Athlete,Psychology,85,1,1,1,1
6198,2010-11,White,Female,1,0,1,Not an Athlete,Nursing,76,1,0,0,0
6199,2010-11,White,Male,0,9.949941657,0,Not an Athlete,Music,88,1,0,0,0
6200,2010-11,White,Female,0,8.794824928,0,Not an Athlete,Chemistry,76,1,1,1,1
6201,2010-11,White,Female,0,8.794824928,0,Not an Athlete,Psychology,76,1,1,1,1
6202,2010-11,Asian,Male,0,0,1,Soccer,International Studies,23,1,1,1,1
6203,2010-11,White,Male,0,9.851878419,0,Not an Athlete,History,99,1,1,1,1
6204,2010-11,White,Male,0,8.887790764,0,Not an Athlete,Engineering,83,1,1,1,1
6205,2010-11,White,Male,0,9.951896692,0,Not an Athlete,International Studies,94,1,1,1,1
6206,2010-11,White,Male,1,9.196647045,0,Not an Athlete,Undeclared,62,1,1,1,1
6207,2010-11,White,Female,0,5.768320996,1,Not an Athlete,Undeclared,51,1,0,0,0
6208,2010-11,White,Male,0,9.42262518,0,Not an Athlete,Mathematics,87,1,1,1,1
6209,2010-11,White,Male,0,9.212936998,0,Not an Athlete,Chemistry,76,1,1,1,1
6210,2010-11,White,Female,0,9.900533193,0,Not an Athlete,Engineering,99,1,1,1,1
6211,2010-11,White,Male,0,8.906257878,0,Not an Athlete,Engineering,93,1,1,1,1
6212,2010-11,White,Male,0,10.81659322,0,Not an Athlete,Engineering,94,1,1,1,1
6213,2010-11,White,Male,0,11.39456977,0,Soccer,Biology,81,1,1,1,1
6214,2010-11,White,Female,0,9.793505262,0,Basketball,Undergrad Teacher Education,81,1,1,1,1
6215,2010-11,White,Male,0,0,1,Not an Athlete,Psychology,84,1,0,0,0
6216,2010-11,White,Female,0,9.663070673,0,Soccer,Communication,93,1,1,1,1
6217,2010-11,White,Male,0,10.4652439,0,Not an Athlete,Engineering,98,1,1,0,1
6218,2010-11,White,Female,0,10.90457889,0,Not an Athlete,Psychology,76,1,1,1,1
6219,2010-11,Unknown Race and Ethnicity,Female,1,0,1,Not an Athlete,Undeclared,74,0,0,0,0
6220,2010-11,White,Female,0,8.198639455,1,Track (Outdoor),International Studies,89,1,1,1,1
6221,2010-11,White,Male,0,10.11370796,0,Not an Athlete,Engineering,65,1,1,1,1
6222,2010-11,White,Female,0,9.252345666,0,Not an Athlete,Nursing,29,0,0,0,0
6223,2010-11,White,Male,0,9.355133117,0,Not an Athlete,Undeclared,68,1,1,1,1
6224,2010-11,White,Female,1,0,1,Not an Athlete,Athletic Training,19,0,0,0,0
6225,2010-11,White,Female,1,0,1,Not an Athlete,Business,26,1,1,1,1
6226,2010-11,White,Male,1,0,1,Not an Athlete,Biology,55,1,1,1,1
6227,2010-11,Asian,Male,0,8.624252264,0,Tennis,Biology,29,1,1,1,1
6228,2010-11,White,Female,0,7.151485464,1,Not an Athlete,Art & Design,97,1,1,1,1
6229,2010-11,White,Male,0,9.366489054,0,Tennis,Politics,62,1,1,1,1
6230,2010-11,Hispanic,Female,1,8.146998697,1,Softball,Biology,19,1,1,0,1
6231,2010-11,Hispanic,Male,0,0,1,Not an Athlete,History,65,1,0,0,0
6232,2010-11,Hispanic,Female,1,0,1,Not an Athlete,Biology,70,1,0,0,0
6233,2010-11,Two or more races,Female,0,9.693815354,0,Not an Athlete,Biblical Studies,79,1,1,1,1
6234,2010-11,White,Male,0,9.094705028,0,Not an Athlete,Psychology,85,1,1,1,1
6235,2010-11,Black or African American,Female,0,8.592857095,0,Not an Athlete,Art & Design,69,1,0,0,0
6236,2010-11,Hispanic,Male,1,7.473637108,1,Not an Athlete,Business,49,1,1,1,1
6237,2010-11,White,Female,0,8.515191189,1,Not an Athlete,Nursing,95,1,0,0,0
6238,2010-11,Two or more races,Male,0,4.382026635,1,Tennis,History,44,0,0,0,0
6239,2010-11,White,Female,0,9.450537678,0,Soccer,Cinematic Arts,89,0,0,0,0
6240,2011-12,White,Male,0,9.204221691,0,Not an Athlete,Undeclared,60,1,1,1,1
6241,2011-12,Two or more races,Female,0,8.313852267,1,Not an Athlete,Biblical Studies,31,1,1,1,1
6242,2011-12,White,Female,0,0,1,Not an Athlete,Art & Design,5,0,0,0,0
6243,2011-12,White,Female,0,8.834773814,0,Track (Outdoor),English,90,1,1,1,1
6244,2011-12,White,Female,0,8.374707543,1,Not an Athlete,Undergrad Teacher Education,34,1,0,0,0
6245,2011-12,White,Male,0,8.881697406,0,Not an Athlete,Health & Human Performance,68,1,1,1,1
6246,2011-12,White,Male,0,6.784457063,1,Baseball,Cinematic Arts,62,0,0,0,0
6247,2011-12,Black or African American,Female,0,10.64067554,0,Not an Athlete,Cinematic Arts,79,1,1,1,1
6248,2011-12,Two or more races,Female,0,7.684324068,1,Not an Athlete,Chemistry,87,1,1,1,1
6249,2011-12,White,Male,0,8.963800243,0,Baseball,Business,40,1,0,0,0
6250,2011-12,White,Male,0,0,1,Not an Athlete,Art & Design,82,1,1,1,1
6251,2011-12,Hispanic,Male,0,9.224736252,0,Not an Athlete,Business,51,1,1,1,1
6252,2011-12,White,Female,0,11.34402149,0,Not an Athlete,Spanish,97,1,1,1,1
6253,2011-12,White,Male,0,9.975947739,0,Not an Athlete,Art & Design,78,1,1,0,1
6254,2011-12,White,Female,1,0,1,Not an Athlete,Music,68,1,1,1,1
6255,2011-12,White,Male,0,9.560645069,0,Not an Athlete,Theatre,94,1,1,1,1
6256,2011-12,White,Female,0,9.349319399,0,Not an Athlete,Nursing,53,1,0,0,0
6257,2011-12,White,Female,1,7.723120092,1,Not an Athlete,Nursing,55,1,1,1,1
6258,2011-12,White,Female,1,9.233275343,0,Not an Athlete,Politics,68,1,1,1,1
6259,2011-12,Two or more races,Female,0,9.34749021,0,Not an Athlete,Nursing,26,1,1,1,1
6260,2011-12,Two or more races,Female,0,9.622118842,0,Volleyball,Business,91,1,1,1,1
6261,2011-12,White,Female,0,10.85747861,0,Not an Athlete,Nursing,91,1,1,1,1
6262,2011-12,White,Male,0,8.623533227,0,Baseball,Communication,74,1,1,1,1
6263,2011-12,White,Male,0,10.02787098,0,Not an Athlete,Biology,88,1,0,0,0
6264,2011-12,White,Male,0,10.02787098,0,Not an Athlete,Chemistry,88,1,0,0,0
6265,2011-12,White,Female,0,10.40456582,0,Not an Athlete,Undergrad Teacher Education,95,1,1,0,1
6266,2011-12,Two or more races,Male,0,10.82976822,0,Tennis,Engineering,83,0,0,0,0
6267,2011-12,White,Female,0,9.352273868,0,Not an Athlete,Health & Human Performance,99,1,1,1,1
6268,2011-12,Unknown Race and Ethnicity,Female,0,9.200290036,0,Not an Athlete,Music,57,1,1,1,1
6269,2011-12,White,Male,0,7.160845907,1,Not an Athlete,Biblical Studies,83,1,1,1,1
6270,2011-12,Hispanic,Female,0,0,1,Not an Athlete,Psychology,40,1,0,0,0
6271,2011-12,White,Female,1,9.506883073,0,Not an Athlete,Undergrad Teacher Education,83,0,0,0,0
6272,2011-12,Black or African American,Female,0,0,1,Not an Athlete,Biology,62,1,1,1,1
6273,2011-12,White,Female,0,5.703782475,1,Not an Athlete,Nursing,62,1,1,1,1
6274,2011-12,White,Male,0,4.49980967,1,Not an Athlete,Computer Science,60,1,1,1,1
6275,2011-12,White,Female,0,8.851949671,0,Not an Athlete,Business,91,1,1,1,1
6276,2011-12,Hispanic,Female,1,9.390325869,0,Not an Athlete,Nursing,55,1,0,0,0
6277,2011-12,White,Male,0,8.749890956,1,Not an Athlete,Music,74,1,1,1,1
6278,2011-12,White,Female,0,9.298534383,0,Not an Athlete,Art & Design,69,1,1,1,1
6279,2011-12,White,Male,0,0,1,Not an Athlete,Cinematic Arts,99,1,1,1,1
6280,2011-12,Black or African American,Female,0,10.3690752,0,Not an Athlete,Biology,98,1,1,1,1
6281,2011-12,Hispanic,Female,1,0,1,Not an Athlete,Undeclared,69,0,0,0,0
6282,2011-12,Two or more races,Male,0,7.477604243,1,Baseball,Cinematic Arts,74,1,1,0,1
6283,2011-12,White,Female,1,0,1,Not an Athlete,Nursing,60,1,1,1,1
6284,2011-12,White,Female,0,9.415482872,0,Soccer,Health & Human Performance,20,1,1,1,1
6285,2011-12,White,Male,1,7.374629015,1,Not an Athlete,Undergrad Teacher Education,31,1,1,1,1
6286,2011-12,Two or more races,Female,1,0,1,Not an Athlete,Business,28,1,1,1,1
6287,2011-12,White,Female,0,9.052282067,0,Softball,Undergrad Teacher Education,73,1,1,1,1
6288,2011-12,White,Male,0,9.602652694,0,Not an Athlete,Biology,69,0,0,0,0
6289,2011-12,White,Male,0,0,1,Not an Athlete,Engineering,64,1,1,1,1
6290,2011-12,White,Female,0,9.601436066,0,Not an Athlete,Nursing,44,1,1,1,1
6291,2011-12,White,Male,0,7.819636302,1,Not an Athlete,Undeclared,84,1,1,1,1
6292,2011-12,White,Female,0,12.50000266,0,Not an Athlete,Psychology,55,1,0,0,0
6293,2011-12,White,Male,0,12.50000266,1,Soccer,Health & Human Performance,74,1,0,0,0
6294,2011-12,White,Female,0,12.50000266,0,Not an Athlete,Undergrad Teacher Education,55,1,1,1,1
6295,2011-12,White,Female,0,12.50000266,0,Not an Athlete,Undeclared,67,1,1,1,1
6296,2014-15,Two or more races,Male,0,11.16624328,0,Not an Athlete,Biology,81,1,1,1,1
6297,2014-15,White,Female,0,2.772588722,1,Not an Athlete,Undeclared,69,0,0,0,0
6298,2014-15,Hispanic,Female,1,7.153051635,1,Not an Athlete,Psychology,53,1,0,0,0
6299,2014-15,White,Female,1,0,1,Not an Athlete,Engineering,95,1,0,0,0
6300,2014-15,Hispanic,Male,0,11.17087168,0,Not an Athlete,Undergrad Teacher Education,75,1,1,1,1
6301,2014-15,Hispanic,Female,0,0,1,Not an Athlete,Nursing,75,0,0,0,0
6302,2014-15,White,Female,0,9.742614327,0,Not an Athlete,Health & Human Performance,44,1,1,1,1
6303,2014-15,White,Female,0,10.82143691,0,Not an Athlete,Nursing,91,1,0,0,0
6304,2014-15,White,Male,1,5.888877958,1,Not an Athlete,History,91,1,1,1,1
6305,2014-15,White,Female,0,8.191186005,1,Not an Athlete,Biology,68,1,1,0,1
6306,2014-15,White,Female,1,8.943767263,0,Not an Athlete,Communication,88,1,1,1,1
6307,2014-15,Two or more races,Female,0,0,1,Not an Athlete,Nursing,79,1,1,1,1
6308,2014-15,White,Female,0,10.13931038,0,Not an Athlete,Undeclared,56,1,1,1,1
6309,2014-15,White,Male,0,9.193499355,0,Not an Athlete,Cinematic Arts,81,1,1,1,1
6310,2014-15,Two or more races,Female,0,3.80666249,1,Not an Athlete,Honors Program,78,1,1,1,1
6311,2014-15,White,Male,0,9.008835996,0,Not an Athlete,Business,81,1,1,1,1
6312,2014-15,Two or more races,Male,0,10.59106927,0,Baseball,Engineering,81,1,1,1,1
6313,2014-15,White,Male,0,9.94169814,0,Football,Engineering,63,1,1,1,1
6314,2014-15,White,Female,0,8.817890201,0,Not an Athlete,Undeclared,93,1,1,1,1
6315,2014-15,White,Female,0,10.3835962,0,Not an Athlete,Nursing,75,1,0,0,0
6316,2014-15,White,Male,0,6.895682698,1,Not an Athlete,Engineering,76,1,1,1,1
6317,2014-15,Two or more races,Female,0,9.399885774,0,Not an Athlete,Business,56,1,1,0,1
6318,2014-15,White,Female,0,7.967626739,1,Not an Athlete,Health & Human Performance,87,1,1,1,1
6319,2014-15,White,Female,1,9.253399861,0,Not an Athlete,Undeclared,63,1,1,0,0
6320,2014-15,Hispanic,Male,1,11.12080097,0,Not an Athlete,Undeclared,33,1,1,1,1
6321,2014-15,Two or more races,Male,0,10.79078192,0,Not an Athlete,Music,42,1,1,1,1
6322,2014-15,White,Male,0,10.90780748,0,Not an Athlete,Engineering,89,1,1,1,1
6323,2014-15,White,Female,0,10.21921029,0,Volleyball,Communication,8,1,1,1,1
6324,2014-15,White,Female,0,9.365804475,0,Not an Athlete,Chemistry,99,1,1,1,1
6325,2014-15,White,Female,0,9.365804475,0,Not an Athlete,Honors Program,99,1,1,1,1
6326,2014-15,White,Female,0,8.814330423,0,Not an Athlete,Undeclared,43,1,1,1,1
6327,2014-15,White,Female,0,9.368198457,0,Not an Athlete,History,65,0,0,0,0
6328,2014-15,White,Male,0,11.00693812,0,Not an Athlete,Engineering,97,1,1,1,1
6329,2014-15,White,Female,0,6.674561392,1,Not an Athlete,Nursing,44,1,1,1,1
6330,2014-15,White,Male,0,10.43570278,0,Not an Athlete,Cinematic Arts,99,1,1,1,1
6331,2014-15,White,Female,0,8.632662441,0,Not an Athlete,Athletic Training,84,1,1,1,1
6332,2014-15,White,Male,1,7.809541325,1,Not an Athlete,Biology,26,0,0,0,0
6333,2014-15,White,Male,0,2.63905733,1,Not an Athlete,Engineering,96,1,1,0,1
6334,2014-15,Hispanic,Male,1,6.598509029,1,Not an Athlete,Undeclared,69,1,1,0,1
6335,2014-15,White,Male,0,10.41370299,0,Not an Athlete,Engineering,93,1,1,1,1
6336,2014-15,White,Male,0,8.181720455,1,Not an Athlete,Business,69,1,1,0,1
6337,2014-15,White,Female,0,9.00393102,0,Not an Athlete,Spanish,65,1,1,1,1
6338,2014-15,White,Female,1,10.18233068,0,Not an Athlete,Biology,78,1,1,1,1
6339,2014-15,White,Male,0,8.007034012,1,Not an Athlete,Computer Science,74,1,0,0,0
6340,2014-15,White,Female,0,9.897268253,0,Not an Athlete,Honors Program,99,1,1,1,1
6341,2014-15,White,Male,1,5.991464547,1,Football,Business,33,1,1,0,1
6342,2014-15,White,Female,0,9.988747396,0,Softball,Nursing,29,1,1,0,1
6343,2014-15,White,Female,0,10.08872153,0,Not an Athlete,Psychology,40,1,1,1,1
6344,2014-15,White,Female,0,8.513385953,1,Not an Athlete,Honors Program,84,1,1,1,1
6345,2014-15,Two or more races,Female,1,8.041734711,1,Not an Athlete,English,60,1,1,1,1
6346,2014-15,White,Male,1,9.354786976,0,Football,Health & Human Performance,75,1,1,1,1
6347,2014-15,White,Female,0,10.41986772,0,Not an Athlete,Nursing,99,1,1,1,1
6348,2014-15,Asian,Male,0,9.814000386,0,Not an Athlete,Politics,28,0,0,0,0
6349,2014-15,White,Female,0,9.704792682,0,Not an Athlete,Biology,96,1,1,1,1
6350,2014-15,White,Female,0,9.704792682,0,Not an Athlete,Honors Program,96,1,1,1,1
6351,2014-15,White,Female,0,9.840547753,0,Not an Athlete,Undergrad Teacher Education,73,0,0,0,0
6352,2014-15,White,Male,0,7.993619995,1,Not an Athlete,Biblical Studies,60,1,1,1,1
6353,2014-15,White,Female,0,9.573176298,0,Not an Athlete,Undergrad Teacher Education,89,1,1,1,1
6354,2014-15,White,Male,1,0,1,Not an Athlete,Athletic Training,29,0,0,0,0
6355,2014-15,White,Female,0,0,1,Not an Athlete,Nursing,85,1,1,1,1
6356,2014-15,Hispanic,Female,1,10.02278056,0,Not an Athlete,Communication,60,1,1,0,0
6357,2014-15,Two or more races,Male,1,8.605020902,0,Football,Biochemistry,53,0,0,0,0
6358,2014-15,Two or more races,Female,0,10.33341761,0,Not an Athlete,Undergrad Teacher Education,67,1,1,1,1
6359,2014-15,White,Female,0,10.5182677,0,Not an Athlete,Honors Program,97,1,1,0,1
6360,2014-15,White,Male,0,8.729882285,0,Football,Undeclared,47,1,1,1,1
